model,term,log_PR,se,PR,lower,upper,p,df,missing_information
AgeInteraction,income_group<100%,0.732737674607196,0.140789184730412,2.08076928648441,1.57829366447328,2.74321624741602,2.52138586466617e-07,740.69641531739,0.0528071088669091
AgeInteraction,insurancePublic without private,-0.316261610450738,0.0726067301706901,0.7288687455425,0.632075147996371,0.840484948526638,1.46757647541311e-05,964.515161019186,0.0106925915929876
AgeInteraction,insuranceMilitary only,-0.225515707120555,0.228003643971086,0.798104524425458,0.510201820736134,1.24846836294968,0.322864880398522,977.048589180429,0.00458198672171305
AgeInteraction,insuranceUninsured,0.620717614886218,0.0951324713424812,1.86026251504323,1.54345033257788,2.24210429829321,1.11292445749971e-10,937.577189379137,0.0186696897530418
AgeInteraction,hypertensionYes,-0.0567597307729658,0.0704628475911197,0.944821053520993,0.822805026683964,1.08493117351773,0.42071198078691,975.083898979411,0.00584155289140574
AgeInteraction,diabetesYes,0.153752196043941,0.0752907687145329,1.16620186153427,1.00602003908744,1.35188836107049,0.0414084530520874,977.148007790684,0.00451205479905927
AgeInteraction,coronaryYes,0.254659367658411,0.0739970859248638,1.29002212276713,1.11566217056087,1.49163171535339,0.000603014265746039,978.368633311727,0.003585431138165
AgeInteraction,smokingFormer,-0.0198145146490694,0.0745082309993753,0.980380502664475,0.84702142146978,1.13473627188417,0.790343698486069,975.953828500065,0.00530955409080412
AgeInteraction,smokingCurrent,0.282049471008966,0.0779042271043184,1.32584430922011,1.13788360320922,1.54485320584071,0.000309222660119274,974.165018004285,0.00636837787103073
AgeInteraction,fairpoorFair or poor,0.476240221929261,0.0737481448579287,1.61000972915135,1.39307978109962,1.86071994090383,1.67443682233967e-10,975.583722145172,0.00554027918220158
AgeInteraction,disabilityWith disability,0.108216216020381,0.0638773851629965,1.11428864639888,0.983009595868283,1.26309976292421,0.0905603172605546,977.327776994204,0.00438373438805127
AgeInteraction,yearf2020:young18-64,0.302556791110148,0.27741025386446,1.3533145304734,0.785188854413892,2.33250918947079,0.275696657592795,978.028407750294,0.00385791269189946
AgeInteraction,yearf2021:young18-64,0.251037650915967,0.214515748738858,1.28535847834421,0.843727160877665,1.95815246261923,0.242184150578523,978.66707357832,0.00333539180963452
AgeInteraction,yearf2022:young18-64,0.0632698839723962,0.237669342065639,1.06531431169575,0.668225428837144,1.69837083973105,0.79013373105358,979.65070747248,0.00241600192283429
AgeInteraction,yearf2023:young18-64,-0.00582676823429989,0.227407670913747,0.994190174456711,0.636297302404539,1.55338408516128,0.979563608310905,978.928580812737,0.00310660582088406
AgeInteraction,yearf2024:young18-64,0.0520497586713114,0.216797268161472,1.05342815839477,0.688396033450961,1.6120239382205,0.810314663797101,979.139813644312,0.00291431062237973
AgeInteraction,yearf2025:young18-64,1.77092995813206e-05,0.238362743319206,1.00001770945639,0.626414384604352,1.59644389369832,0.999940735840303,978.670900523299,0.0033321120757557
No2020,(Intercept),-2.36466179873568,0.266716799023619,0.0939810795142164,0.0556837261270125,0.158618036560826,3.55508313863932e-18,974.273675485152,0.00684385964805988
No2020,yearf2021,-0.0363518951743356,0.107791281282967,0.964300900937678,0.780452931984079,1.19145715191981,0.736005844649043,977.475056361256,0.00496717461209062
No2020,yearf2022,-0.178309505901516,0.11089660127277,0.836683424952324,0.673052721475548,1.04009556941578,0.108181420671041,980.028934791264,0.00301306274562182
No2020,yearf2023,-0.152341570149615,0.106676876215766,0.858694926089002,0.696502712481836,1.05865628787515,0.153592380881531,977.579647650955,0.00489765768930515
No2020,yearf2024,0.0605133697670621,0.100280984345364,1.06238180127259,0.872599813018497,1.29343952959484,0.54635772490039,974.230715740064,0.00686646040240487
No2020,yearf2025,-0.118830632499183,0.110922358894551,0.887958179284629,0.714263159328818,1.10389247696799,0.28430081174649,978.115167874401,0.004530610207022
No2020,"splines::ns(age, df = 3)1",-0.858165952303522,0.15504850018428,0.423938893897055,0.312724616367515,0.574704312843241,4.00199074127669e-08,977.175658030435,0.00516258840789144
No2020,"splines::ns(age, df = 3)2",-1.79226567907988,0.521039331971237,0.166582319708461,0.0599196951934602,0.463114325763135,0.000606765335064325,977.512302464078,0.00494249550200839
No2020,"splines::ns(age, df = 3)3",-2.04095464336104,0.173529198050075,0.12990463906443,0.0924130867578359,0.182606336856603,5.75732022470813e-30,978.867865372567,0.00397827115479813
No2020,sex2,0.192098385540226,0.0640504804033244,1.21178973368779,1.06865949235313,1.37409003445777,0.0027762000056558,970.854258816517,0.00849910330454243
No2020,race2,0.131074480641252,0.113421769619267,1.14005269000534,0.912558256746831,1.42425990492022,0.248111386464338,978.728100699573,0.0040844821225799
No2020,race3,0.0962838726115766,0.132153958243934,1.10107158369999,0.849545760492298,1.42706689717226,0.46643667933856,979.835121829957,0.00318623831517483
No2020,race4,-0.166591467427787,0.268861959520708,0.846545382065507,0.499472627850798,1.43479150595317,0.535653853273771,980.547655374795,0.00251821706007607
No2020,race5,-0.509839683102058,0.359849955727718,0.600591856117922,0.296412073212091,1.21692269051764,0.156855698323031,980.139756988974,0.00291139292973305
No2020,race6,0.0659800774134632,0.218268577307796,1.06820543553877,0.696032598545545,1.63938133774048,0.762497668335777,959.514407833772,0.0127821084696811
No2020,race7,0.240130136323704,0.303280444751072,1.2714145967774,0.701156169414983,2.3054708029559,0.428683234045991,978.690456473912,0.00411278489414133
No2020,region2,0.12759886906944,0.117200759398695,1.13609718756035,0.902672672664835,1.42988356540375,0.276545599730449,977.145353203743,0.00518208362459176
No2020,region3,0.318419991863379,0.108175381875772,1.37495360930676,1.11197458917576,1.70012646525224,0.00332139657192257,977.696171492074,0.00481940872930576
No2020,region4,0.135785838427585,0.126954700216894,1.14543655883062,0.892839227998393,1.46949738448106,0.285080390000454,979.180885371955,0.00373352987926294
No2020,educationSome college or associate,-0.0785037233385517,0.0941562453616177,0.924498617703801,0.76852976574058,1.11212048281907,0.404620412967243,974.829903751273,0.00654611624445083
No2020,educationHigh school or GED,-0.251772598247234,0.0985126573751218,0.777421504982502,0.640763651158884,0.943224846347277,0.0107474680585365,971.899631504928,0.00802046860372621
No2020,educationLess than high school,-0.251911629046121,0.109828182088075,0.777313426962853,0.626605041458066,0.964269553801812,0.0220206848248653,973.563934336658,0.00721050170505761
No2020,income_group200-399%,0.803850250473885,0.121729023170216,2.23412633588534,1.75926010098665,2.8371702864728,7.43890224846203e-11,776.576934182448,0.0474205768662702
No2020,income_group100-199%,0.952337274976576,0.132876641954963,2.59176024198253,1.99639157151756,3.36468118166581,2.42198392493613e-12,561.573717721634,0.0816413003119916
No2020,income_group<100%,0.741693583398756,0.143475471236262,2.09948816359119,1.58419196123296,2.78239674037289,2.94601817555223e-07,826.604473500636,0.039611639501457
No2020,insurancePublic without private,-0.321475889486249,0.0765682662740931,0.725078111822479,0.623918935482713,0.842638744145981,2.93380622633851e-05,967.896090739598,0.00975477504691137
No2020,insuranceMilitary only,-0.182052816263552,0.251858629838432,0.833557313870312,0.508496286658497,1.366416655808,0.469952387972353,979.527409326457,0.00345026260015825
No2020,insuranceUninsured,0.597813365650016,0.0999930238024972,1.81813884577037,1.49417901306347,2.21233790168273,3.19888299139639e-09,936.048356146278,0.0192660437054422
No2020,hypertensionYes,0.0100377790906195,0.0762906192846332,1.01008832658177,0.86964089416883,1.17321808845237,0.895349252430261,975.097097817223,0.00639952769888881
No2020,diabetesYes,0.110584836900707,0.0750091367970351,1.11693110200579,0.964049445254524,1.29405715937992,0.14072698802655,977.154348160278,0.00517630243315873
No2020,coronaryYes,0.340407771495334,0.0705702474932618,1.40552060496499,1.22375081702094,1.61428956247009,1.63479390507731e-06,974.256097808574,0.00685311372991469
No2020,smokingFormer,0.0617151110197998,0.0783248942447393,1.06365927675309,0.912114922452851,1.24038213735219,0.430924475192857,976.945203307252,0.00530958845479102
No2020,smokingCurrent,0.266902703928001,0.0821589342999773,1.30591337990699,1.11145925567708,1.53438801027501,0.00119934870667116,973.979107998113,0.00699774745868559
No2020,fairpoorFair or poor,0.421702153679256,0.0765579964010745,1.52455437414199,1.31188528105275,1.77169915181175,4.63312722845331e-08,977.676314640716,0.00483280398581443
No2020,disabilityWith disability,0.167309348006921,0.0647483951338428,1.18211989518553,1.04106862396205,1.34228178088324,0.00991030544118221,978.810683964958,0.00402194307818931
WorkingAge,(Intercept),-2.48208217961542,0.354751344271268,0.0835690385622115,0.0416430006018799,0.167706075577492,6.29038808708606e-12,679.905038763488,0.010057114212422
WorkingAge,yearf2020,-0.0247717189816137,0.147115554171722,0.975532582183011,0.730794971208516,1.30223093534276,0.866331804070791,686.266119080579,0.00398785741426551
WorkingAge,yearf2021,0.0760939995274615,0.133890249442418,1.07906400089636,0.829617180406891,1.40351374770154,0.569996527583185,684.478284057812,0.00609754097903493
WorkingAge,yearf2022,-0.135584330843371,0.134517203812473,0.87320552166533,0.670521838247808,1.1371559277761,0.313841864665776,686.269913603457,0.00398271688887788
WorkingAge,yearf2023,-0.163401280528437,0.140245216679623,0.849250332407561,0.644832905497001,1.11846979418408,0.244380080492672,684.066554219082,0.0065188541802243
WorkingAge,yearf2024,0.0832440753078236,0.127305913187702,1.0868070389414,0.846440892962191,1.39543061980269,0.513403219452155,681.416372559068,0.00888910639427323
WorkingAge,yearf2025,-0.128322748641914,0.142344440778793,0.879569453482218,0.665107445563068,1.16318412710604,0.367642325613478,684.816135547027,0.00573711863984795
WorkingAge,"splines::ns(age, df = 3)1",-0.253131285111761,0.220788602495253,0.776365949842316,0.503265942052589,1.19766516608743,0.251994807946523,683.58851249523,0.0069864189564804
WorkingAge,"splines::ns(age, df = 3)2",-0.353333228274748,0.67214172016927,0.702343113794349,0.187674738441758,2.62840834941366,0.599279322361427,683.143575358894,0.00740336383441521
WorkingAge,"splines::ns(age, df = 3)3",-0.44974562113988,0.138211354427456,0.637790371375927,0.486210222548436,0.836626913534957,0.0011936407151788,685.268213049627,0.00523086400473722
WorkingAge,sex2,0.162422313701164,0.0771996037449616,1.17635692808299,1.01090380650891,1.36888951583611,0.03575047208061,681.793449067016,0.00858032035445083
WorkingAge,race2,0.400376947975025,0.139240591080729,1.49238714393998,1.13540359798593,1.96161029553556,0.00415978509035531,686.175354401813,0.00410972876336836
WorkingAge,race3,0.265667724661879,0.156455040999595,1.30430159942204,0.959329689056619,1.77332431348791,0.0899527172695886,686.027866067401,0.00430350038596224
WorkingAge,race4,-0.0552895491780119,0.335916278192631,0.946211133629119,0.489272228172504,1.82989235409462,0.869312604525989,686.454807210859,0.00372755746620263
WorkingAge,race5,-0.334806080031605,0.448360922998066,0.715476818142655,0.296671898991786,1.72549904132886,0.45548000341148,686.906082685081,0.00306052667947867
WorkingAge,race6,-0.0998255997956824,0.268363047319939,0.904995235627849,0.534325403775133,1.53280448715814,0.710024470862017,676.481081253603,0.012396117072395
WorkingAge,race7,0.257982622231518,0.366752062943095,1.29431632609935,0.629952435697293,2.65933530386778,0.482029935468774,684.776869053291,0.00577974739461696
WorkingAge,region2,0.0923219573409088,0.143631992082024,1.09671786161238,0.82721424390234,1.45402485129553,0.520590872938086,682.682195497861,0.00781937300944273
WorkingAge,region3,0.30500860899378,0.129720680897011,1.35663668223271,1.05159676406548,1.75016047069613,0.0189923690235385,683.508673867458,0.00706246077708213
WorkingAge,region4,0.0983117186366829,0.165957221887699,1.10330665275639,0.79649485829639,1.52830311123431,0.553783796824758,684.515547792578,0.00605847201428169
WorkingAge,educationSome college or associate,-0.157999294566814,0.106475970815115,0.853850384302666,0.692767942615454,1.05238772455512,0.138299454808452,680.500354991598,0.0096092651613912
WorkingAge,educationHigh school or GED,-0.349229491249124,0.116504536060708,0.705231267293144,0.561029792449712,0.886496843948752,0.00282067051841454,680.118164953758,0.00989846817794651
WorkingAge,educationLess than high school,-0.384761907742443,0.138683652322545,0.680612665520915,0.518372800513342,0.893630221355649,0.00568211495672557,681.308216281972,0.00897627566403105
WorkingAge,income_group200-399%,0.845977608880376,0.152738841291212,2.33025477916414,1.72585276367908,3.14632131436388,5.4797785243201e-08,406.626178185699,0.0931816598343987
WorkingAge,income_group100-199%,0.846149389101682,0.168643512221207,2.33065510522887,1.67293850359311,3.24695331469909,7.9859266282228e-07,388.658211136097,0.0985512632384836
WorkingAge,income_group<100%,0.721024945802529,0.179236054372203,2.0565399728138,1.44595110241514,2.92496520298425,6.7612559133431e-05,443.444643256798,0.0827364387780055
WorkingAge,insurancePublic without private,-0.339680100713989,0.102180280894239,0.711998054004254,0.582566251777453,0.870186399159116,0.000934645221952321,669.707718614428,0.0162593744054514
WorkingAge,insuranceMilitary only,-0.254795633053595,0.255296657739021,0.775074881463113,0.469516103271818,1.27948981448943,0.318613254904971,685.679168746871,0.00474269897472096
WorkingAge,insuranceUninsured,0.617414117394507,0.10353164009843,1.85412728193398,1.51304041395125,2.27210585118096,4.03272916292743e-09,656.685237448636,0.0222352941238872
WorkingAge,hypertensionYes,0.036809709319555,0.0886383475136531,1.03749557631365,0.871772902829772,1.23472187237802,0.678067414478368,683.760183932969,0.00682098719390494
WorkingAge,diabetesYes,0.126154314108942,0.0943083149628365,1.13445721753105,0.942692637035077,1.36523096484141,0.181446495707998,682.437361765539,0.00803401128767367
WorkingAge,coronaryYes,0.204638082549529,0.096537783373539,1.2270808826048,1.01520663140769,1.48317342092843,0.0343847373798297,684.13072569278,0.00645438703640418
WorkingAge,smokingFormer,0.0077115846239379,0.101761753158691,1.007741395473,0.825231736111391,1.23061520262812,0.939615650840215,684.570041114803,0.00600104219517753
WorkingAge,smokingCurrent,0.236698105871942,0.0936334077052209,1.26705854249569,1.05427649780222,1.52278586638139,0.0116978891243217,684.11893881959,0.00646626010328812
WorkingAge,fairpoorFair or poor,0.464421742484117,0.0945551963144347,1.59109386083594,1.32150102248621,1.91568499071382,1.13108209949716e-06,683.535274132842,0.00703718727592883
WorkingAge,disabilityWith disability,0.0777540291932971,0.0815343815415433,1.08085676675975,0.920965142668081,1.26850767322839,0.340604663034299,685.459431550129,0.00500734179715529
NoDisability,(Intercept),-2.43206752341105,0.33068278188096,0.0878550024038211,0.0459084038134875,0.16812829038303,4.46211375451863e-13,860.201243252641,0.00990342624836246
NoDisability,yearf2020,-0.164554555734676,0.145512120509439,0.848271477608284,0.63753211514431,1.128671768262,0.258423768236971,869.481783003726,0.00392882861944166
NoDisability,yearf2021,-0.0643223142648738,0.153999664010876,0.937702715856645,0.693102957922426,1.26862304261489,0.676285445143884,869.752515129616,0.00366978324912888
NoDisability,yearf2022,-0.32364237302189,0.154672782458393,0.723508942434744,0.534075832633119,0.980132703631685,0.036688853901909,870.711881739898,0.00264707103366927
NoDisability,yearf2023,-0.109534743460568,0.133047698804047,0.896251024959022,0.690273024184039,1.16369301942463,0.410578500826527,866.790926655188,0.00608983407294622
NoDisability,yearf2024,-0.027097344626722,0.137580434791096,0.973266494649239,0.742950036180572,1.27498165889663,0.843907768322615,868.199878204625,0.00503544642241538
NoDisability,yearf2025,-0.161578001979352,0.144924137826999,0.850800164780155,0.640170301640095,1.13073180454549,0.265195966088805,867.293793821847,0.00572883812913667
NoDisability,"splines::ns(age, df = 3)1",-1.16273364233035,0.182148129148326,0.312630392031807,0.218660174784608,0.446984742961258,2.81773624920093e-10,867.040029553093,0.0059129157671628
NoDisability,"splines::ns(age, df = 3)2",-1.94824698805801,0.662090536892946,0.142523698468567,0.0388621851584085,0.522693321087323,0.00334170886099269,867.515658972913,0.00556450633148392
NoDisability,"splines::ns(age, df = 3)3",-2.24889362262285,0.226918513621487,0.105515900411348,0.0675919302001008,0.164717965689946,5.23838964903903e-22,868.117737718667,0.00510088699975817
NoDisability,sex2,0.314873188059297,0.0856800008624997,1.3700855567318,1.15801555270371,1.62099241964617,0.000252524390338078,863.678087366431,0.00805826530232526
NoDisability,race2,0.281453662191963,0.155575130540022,1.32505459477348,0.976390414835393,1.79822502602742,0.070777821783974,870.057702072595,0.00336399405151137
NoDisability,race3,0.366244651411374,0.167493291881243,1.44230806219691,1.03821836416093,2.00367535201463,0.0290359966706956,869.313549473429,0.00408465417605666
NoDisability,race4,-0.232243741034679,0.457906468181169,0.792752873350574,0.322718777153397,1.94738317909177,0.612152837843237,870.165484712946,0.00325208726570209
NoDisability,race5,-0.357969935671489,0.518408416370276,0.699094092485042,0.252726786519844,1.93383755191739,0.490053032765153,870.612165054216,0.00276274213904304
NoDisability,race6,0.2434841696368,0.290334921384381,1.27568612310616,0.721549538956281,2.25538926549607,0.401906078252366,870.363768184965,0.00304026054649618
NoDisability,race7,0.165951975421081,0.394802286086073,1.18051640655857,0.543932870983811,2.56211576923699,0.674339937546907,865.867489906528,0.00671661187669746
NoDisability,region2,0.20216533937971,0.139900704848852,1.22405037511104,0.930141259209235,1.6108298669422,0.148801957732039,865.896152161816,0.00669778673581744
NoDisability,region3,0.250629032508502,0.129878314246554,1.28483336450266,0.995725750423075,1.65788298016579,0.0539670647561848,867.571163364882,0.00552287552259691
NoDisability,region4,0.280294155313605,0.155091926295675,1.3235190752514,0.976183698510701,1.79443965846466,0.0710648147728874,868.802592213111,0.00453679903370856
NoDisability,educationSome college or associate,-0.140301617505869,0.110949841443483,0.869096061276278,0.699027792667303,1.08054067613508,0.206374159617564,862.833666724005,0.00853353799514758
NoDisability,educationHigh school or GED,-0.245862551093639,0.114744827656729,0.782029706666607,0.624329802228676,0.979563141028877,0.0324192734044747,856.536265309354,0.0116015429477325
NoDisability,educationLess than high school,-0.141000769932796,0.136721909608324,0.868488643019521,0.664083491353143,1.13580977825089,0.302691123207652,862.405301023087,0.00876727234548
NoDisability,income_group200-399%,0.845853240938034,0.147495146887225,2.32996498819285,1.74380480630602,3.11315625841429,1.68812623031974e-08,501.99641647451,0.0858201427610545
NoDisability,income_group100-199%,0.915270645874483,0.168178410959946,2.49745108527796,1.79494518680589,3.4749038406322,7.70149290370837e-08,594.416730370739,0.0676326571189855
NoDisability,income_group<100%,0.656260040138296,0.189410674931629,1.92756980313779,1.32902412576023,2.7956793815487,0.000559715358659158,779.922012968603,0.0327083727291233
NoDisability,insurancePublic without private,-0.281191165770016,0.105411755804722,0.754884013702204,0.613801738916063,0.928394036728325,0.00778320266420551,866.787431303843,0.00609229105628837
NoDisability,insuranceMilitary only,-0.455627539030473,0.338227695799302,0.634049951983874,0.326454350128054,1.23147184729828,0.178297822990175,870.00934995631,0.00341350286285391
NoDisability,insuranceUninsured,0.586983728564701,0.120543879069428,1.79855529467347,1.41961437065425,2.27864778975656,1.33416315764764e-06,850.241810720686,0.0141447739636408
NoDisability,hypertensionYes,-0.0453411835369013,0.0951150562010512,0.955671366866672,0.792927760692861,1.15181710960752,0.633696777156115,869.399103336923,0.00400587752237491
NoDisability,diabetesYes,0.12168738464646,0.101316663993574,1.12940097850113,0.925735567122491,1.37787356945154,0.230055284931693,868.812320920789,0.00452846132634398
NoDisability,coronaryYes,0.292329653274268,0.10292316616184,1.33954453010266,1.09452748272065,1.63941022629024,0.00461276327195852,869.452773441486,0.00395596747545157
NoDisability,smokingFormer,0.115771649394339,0.0986716024268029,1.12273946462222,0.925065666389191,1.36265343231304,0.240995586101302,870.017222407519,0.00340547058107201
NoDisability,smokingCurrent,0.28659696558558,0.102962859087692,1.33188730886582,1.0881853719879,1.6301669266857,0.00549453524061738,867.47555227508,0.00559445654137548
NoDisability,fairpoorFair or poor,0.457901980525508,0.0894193695406391,1.58075405078601,1.3263068813774,1.8840159876735,3.74887532515639e-07,867.233750763795,0.0057727572228176
Universal,(Intercept),-2.83106256628012,0.305675428621807,0.0589501819033941,0.0323572416691249,0.107398646089144,1.24060716228368e-19,978.431710815995,0.0061934745813985
Universal,yearf2020,-0.137523937994294,0.145895557739224,0.871513487462566,0.654537262237807,1.16041637756783,0.346107548877641,982.247720709073,0.00366873881254528
Universal,yearf2021,-0.0158549824820904,0.119674744950478,0.984270046105185,0.7782536858825,1.24482227483619,0.894628670695149,981.642077271543,0.00413632476733802
Universal,yearf2022,-0.159980806264349,0.12134562362695,0.852160144945799,0.6715901788935,1.08127982727574,0.187680282198624,983.263809127854,0.00278659719430347
Universal,yearf2023,-0.115407012534058,0.117155965585013,0.891003420535313,0.707999508630598,1.12131023500448,0.324831575841871,981.894967588465,0.00394539941335683
Universal,yearf2024,0.123162034762017,0.113099918836262,1.13106767838214,0.905938496297578,1.412142323468,0.276436339464561,979.945190448806,0.00529339708925896
Universal,yearf2025,-0.122204892360022,0.124815396090075,0.884967026942819,0.692712196784929,1.13058012030235,0.327779244126278,981.337542073872,0.00435889915231818
Universal,"splines::ns(age, df = 3)1",-0.779257216423533,0.164896772870443,0.458746634250679,0.331924402762684,0.634025316260915,2.62754528769359e-06,981.37860703167,0.00432932637947286
Universal,"splines::ns(age, df = 3)2",-1.55499512036185,0.572119598355451,0.211190413171255,0.0687201039827237,0.649029731192755,0.00668442198003856,981.445035853559,0.00428120391505076
Universal,"splines::ns(age, df = 3)3",-2.10254913780572,0.171449239500022,0.122144667471587,0.087248194143531,0.170998608489259,2.86544562193606e-32,981.3816517378,0.00432712844254843
Universal,sex2,0.232547789634246,0.0693449430805354,1.26181074639217,1.10127130103432,1.44575306576627,0.000828704945366106,974.833806769811,0.00802660519983018
Universal,race2,0.169535833676357,0.131822021994433,1.18475480039257,0.91470908462933,1.53452497700078,0.198712356007368,982.656040156753,0.00333124249222914
Universal,race3,0.0743818891385122,0.146561265554152,1.07721810484989,0.807972845667865,1.43618545058556,0.61190801566739,983.580914397141,0.00247711660303181
Universal,race4,-0.242062101016785,0.31324363560819,0.785007426278738,0.424533422106614,1.45156217914455,0.439850124803751,983.866747962251,0.00217923369203371
Universal,race5,-0.213532487994714,0.383852216137303,0.807725918328928,0.380299437541301,1.71554594810427,0.578140385377171,983.143711555542,0.00289886401484803
Universal,race6,0.104479605771014,0.235545744100492,1.11013275333377,0.699242404814824,1.76247138551443,0.65745668690227,970.887642429184,0.00972825848209833
Universal,race7,0.192141366609255,0.338507126393458,1.21184181882531,0.623666534196566,2.35472085374231,0.5704269231539,981.638076397681,0.00413929927948174
Universal,region2,0.225829338004437,0.128430021775075,1.25336174580804,0.974140610043195,1.61261695658631,0.0789937234237941,981.648504738737,0.00413154325299468
Universal,region3,0.401486364157931,0.119216130624306,1.49404374114659,1.18239123125932,1.88784104740179,0.000787341904615535,982.543090019856,0.00342663068773369
Universal,region4,0.253238948079692,0.148564334423622,1.28819105084004,0.962423430706699,1.72422670782843,0.0885898438434569,982.979588046107,0.00304837815738945
Universal,educationSome college or associate,-0.0478249559594571,0.104660269163276,0.953300642069833,0.776305317079672,1.17065037965918,0.647805355749084,978.40199077838,0.00621020364319228
Universal,educationHigh school or GED,-0.226757905874033,0.106844380215821,0.797113735485869,0.64634071576531,0.983057839003522,0.0340616865035526,978.126746387835,0.00636361874914156
Universal,educationLess than high school,-0.17049142594218,0.128863319234041,0.843250319674616,0.654835371325632,1.08587766142178,0.186130635396611,979.344491055175,0.00566275010661738
Universal,income_group200-399%,0.71410461281576,0.128474706093133,2.0423571628874,1.58703006764612,2.62831994543381,3.8695906028861e-08,702.747657137777,0.0589321702439896
Universal,income_group100-199%,0.897612434592187,0.138410820427409,2.45373765272095,1.86918814346531,3.22109279872621,2.63386110794466e-10,397.733596932222,0.115960915806717
Universal,income_group<100%,0.666751206262962,0.15016828847267,1.94789870866457,1.45058702076331,2.615706141656,1.02954309864574e-05,778.23748331281,0.0474600441221602
Universal,insurancePublic without private,-0.276243168942052,0.082224065537905,0.758628433456569,0.645582939582095,0.891468879926284,0.000810983593160525,965.809686572155,0.0116288823253632
Universal,insuranceMilitary only,-0.259344903441771,0.269993034416667,0.77155686452875,0.454219627086841,1.31059945387966,0.33700912014944,982.175929796248,0.0037260895213135
Universal,insuranceUninsured,0.737197177823684,0.106139022864676,2.0900692049059,1.6970693992749,2.57407816272125,6.98942889248464e-12,949.071227090207,0.016678346175411
Universal,hypertensionYes,0.0383381760407993,0.0832406777226377,1.03908256629721,0.882486198550089,1.22346681608927,0.645209086781417,980.822210938974,0.00471934983419984
Universal,diabetesYes,0.148574088544279,0.0826968174953953,1.16017875054506,0.986384889823567,1.36459382853792,0.072704378362998,982.32929469063,0.00360288493480783
Universal,coronaryYes,0.235867696256332,0.0837966668637569,1.26600680164676,1.07403906368591,1.49228577991886,0.00497901047146967,981.023864072986,0.00458056705848246
Universal,smokingFormer,0.00502326741172548,0.0821387282052525,1.00503590517156,0.855418415083971,1.18082233544722,0.951247511798136,980.983488198724,0.00460857929387756
Universal,smokingCurrent,0.225074802999576,0.0897297837848943,1.25241639719124,1.05021001830839,1.4935553885498,0.012289833525337,979.885909784715,0.00533063992022665
Universal,fairpoorFair or poor,0.473144244432734,0.0823068584141972,1.60503288333731,1.36564421582154,1.88638484808019,1.20165533040089e-08,979.926942783681,0.00530488050869882
Universal,disabilityWith disability,0.234705943603194,0.0691623490873718,1.26453686890051,1.10404740090197,1.44835583282234,0.000717509866527045,981.61390887554,0.00415723753215812
Delayed,(Intercept),-3.18368446060165,0.425903180935972,0.0414327163347671,0.0179624734608416,0.0955697992606436,1.70644339272746e-13,981.026444441295,0.00457877293095629
Delayed,yearf2020,-0.369089309151525,0.20898837758318,0.691363662590924,0.458771055713372,1.04187853178289,0.0776935068158413,982.964698403078,0.00306173095439604
Delayed,yearf2021,-0.285009428605641,0.172866341095906,0.752007163906968,0.535668824425599,1.05571716848336,0.0995232724015887,982.391147798351,0.00355244874193044
Delayed,yearf2022,-0.309625500187657,0.16374106373376,0.733721683411188,0.532087343377339,1.01176529644677,0.0589253334774796,983.244866845971,0.00280447295837755
Delayed,yearf2023,-0.32150854933776,0.167677305859054,0.725054431265716,0.521755897261034,1.00756681631725,0.0554737938074785,982.382491243335,0.00355953406436081
Delayed,yearf2024,0.000766999127568074,0.154604736127457,1.00076729334662,0.73887474897647,1.35548707926437,0.996042693118152,981.465259109847,0.0042664830453632
Delayed,yearf2025,-0.506947052860458,0.178925864151189,0.602331661377318,0.423980344057892,0.855708136903679,0.0047016538143195,981.73835655259,0.00406432020082603
Delayed,"splines::ns(age, df = 3)1",-0.910663798745709,0.231472014853242,0.402257117620864,0.255406050195373,0.633543287454892,8.93402726411484e-05,981.689101912805,0.00410125875789542
Delayed,"splines::ns(age, df = 3)2",-1.79257879665613,0.841304886429777,0.166530168021498,0.0319513518572903,0.867953787530928,0.033360752856216,982.066381710638,0.00381254931081737
Delayed,"splines::ns(age, df = 3)3",-2.75060733426272,0.315620884019687,0.0638890474139206,0.0343904715132341,0.118690154564686,1.21960456157804e-17,982.698361731265,0.00329507358770549
Delayed,sex2,0.156551836924897,0.0926059515391929,1.16947138254807,0.97513755937482,1.40253372608859,0.0912470010532415,980.889109752654,0.00467361625591256
Delayed,race2,0.414089120768074,0.176987592870842,1.51299195988165,1.06905172308514,2.14128523553599,0.0195012539484321,982.640876101152,0.00334414441584641
Delayed,race3,0.120549724059484,0.220026004107527,1.12811683411973,0.73254937141806,1.73728575994918,0.583892733367985,983.761437278578,0.00229131228497542
Delayed,race4,-0.00822293256654259,0.466659165274434,0.991810783265824,0.396934235455911,2.47821563859948,0.985944893594226,983.850085506175,0.00219715983311448
Delayed,race5,0.26690504203689,0.454202143757976,1.30591643327824,0.535576192593788,3.18426725140048,0.556912305788044,983.123505244873,0.00291750901380687
Delayed,race6,0.110655674927827,0.397715963517599,1.11701022600394,0.511801890423885,2.43788049310251,0.780896141846678,979.536173214898,0.00554677227111429
Delayed,race7,0.192500025347147,0.557728145834911,1.2122765344352,0.405767616446319,3.62181292044194,0.730055235191578,982.993841558205,0.00303556374922709
Delayed,region2,0.128673175395791,0.180616650484187,1.13731835979537,0.797905068940517,1.62111146034599,0.476379859680155,982.358025413537,0.0035795121445879
